"id","name","price","status","url"
109,"2017一级/二级建造师课件视频教程一建二建考试视频市政实务题库","780.00","7笔","//detail.tmall.com/item.htm?id=544335710929&skuId=3443550970077&user_id=2944523978&cat_id=2&is_b=1&rn=bf1a7ef48b9ff50cbfae666c3807e49d"
110,"嗨学网2017注册消防工程师课件一级二级考试题库精讲视频教程押题","258.00","45笔","//detail.tmall.com/item.htm?id=543540772567&skuId=3296069173977&user_id=2944523978&cat_id=2&is_b=1&rn=bf1a7ef48b9ff50cbfae666c3807e49d"
111,"考试宝典2017医学影像放射医学技术士/师/中级主管技师视频题库","168.00","24笔","//detail.tmall.com/item.htm?id=544501251485&skuId=3445266831649&user_id=2634734841&cat_id=2&is_b=1&rn=bf1a7ef48b9ff50cbfae666c3807e49d"
112,"税务师2017年注册税务师CTA注税考试视频课件习题库教材软件真题","340.00","6笔","//detail.tmall.com/item.htm?id=36348249796&skuId=3307717233508&user_id=1837077133&cat_id=2&is_b=1&rn=bf1a7ef48b9ff50cbfae666c3807e49d"
113,"2017年91速过证券银行基金期货从业资格考试押题库软件真题送讲义","18.00","37笔","//detail.tmall.com/item.htm?id=528267261223&skuId=3409537707768&user_id=466185732&cat_id=2&is_b=1&rn=bf1a7ef48b9ff50cbfae666c3807e49d"
114,"直考通2017年证券投资顾问分析师胜任能力从业考试题库软件押题","18.00","49笔","//detail.tmall.com/item.htm?id=535322607315&skuId=3448969479707&user_id=2895336974&cat_id=2&is_b=1&rn=bf1a7ef48b9ff50cbfae666c3807e49d"
115,"2017年药士初级药师课件中级主管药师视频中药师考试题库文都网校","380.00","9笔","//detail.tmall.com/item.htm?id=541136150803&skuId=3247265244582&user_id=2785901474&cat_id=2&is_b=1&rn=bf1a7ef48b9ff50cbfae666c3807e49d"
116,"嗨学网2017年一级二级建造师一建二建视频课件押题库市政机电建筑","98.00","58笔","//detail.tmall.com/item.htm?id=544623585552&skuId=3282086836785&user_id=2586475582&cat_id=2&is_b=1&rn=bf1a7ef48b9ff50cbfae666c3807e49d"
117,"考无忧2017江苏省职称计算机考试题库信息化素质培训XP+Office","48.00","29笔","//detail.tmall.com/item.htm?id=14291766409&skuId=4611686032719154313&user_id=854176033&cat_id=2&is_b=1&rn=bf1a7ef48b9ff50cbfae666c3807e49d"
118,"万国网校2017年司法考试学习包司考讲义课件讲座课程押题题库","470.00","3笔","//detail.tmall.com/item.htm?id=527142988504&skuId=3444201506011&user_id=2617191552&cat_id=2&is_b=1&rn=bf1a7ef48b9ff50cbfae666c3807e49d"
119,"2017全国职称计算机考试模块题库软件XP/Word/Excel/PPT2003/2007","15.00","15笔","//detail.tmall.com/item.htm?id=532952540108&skuId=4611686551379928012&user_id=2900948213&cat_id=2&is_b=1&rn=bf1a7ef48b9ff50cbfae666c3807e49d"
120,"考无忧2017年全国证券从业资格考试题库速成过关真题保真押题软件","5.00","65笔","//detail.tmall.com/item.htm?id=544897334263&skuId=3448765118120&user_id=854176033&cat_id=2&is_b=1&rn=bf1a7ef48b9ff50cbfae666c3807e49d"
121,"2017年注册会计师注会CPA考试视频课件课程题库特色班送2016","378.00","18笔","//detail.tmall.com/item.htm?id=36353828428&skuId=3468967522132&user_id=1837077133&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
122,"考无忧2017 年会计从业资格证考试题库软件电算化实操系统送视频","10.00","16笔","//detail.tmall.com/item.htm?id=522193738224&skuId=4611686540621126128&user_id=2641892500&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
123,"中公网校视频课程 2017青海省考专项题库班-资料分析 数量关系","338.00","1笔","//detail.tmall.com/item.htm?id=530936210962&skuId=4611686549363598866&user_id=2702313556&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
124,"药师在线药考金题库套包 药学 中药学 执业药师 课件 视频","540.00","8笔","//detail.tmall.com/item.htm?id=544590303865&skuId=4611686563017691769&user_id=3089584892&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
125,"送VIP题库+免费重学 233网校2017年证券从业新大纲全科VIP取证班","530.00","1笔","//detail.tmall.com/item.htm?id=545243827169&skuId=4611686563671215073&user_id=2207082029&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
126,"233网校2017年初级银行从业VIP班零基础协议通关班送VIP题库","550.00","1笔","//detail.tmall.com/item.htm?id=42470554394&skuId=3163911533065&user_id=2207082029&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
127,"正版 Kaplan 2017年 CFA 三级LEVELIII 3级 原版视频+notes+题库","1180.00","3笔","//detail.tmall.com/item.htm?id=539190008962&skuId=4611686557617396866&user_id=2973326982&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
128,"2017会计证会计从业资格考试教程送从业考试题库课程讲义智造未来","169.00","46笔","//detail.tmall.com/item.htm?id=522637568165&skuId=3407407931670&user_id=2658407666&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
129,"2017营养职称营养初级师士中级营养师考试题库软件习题模拟试题卷","24.00","14笔","//detail.tmall.com/item.htm?id=527027671029&skuId=4611686545455058933&user_id=2614254318&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
130,"嗨学网2017注册消防工程师课件一级二级考试题库精讲视频教程押题","258.00","45笔","//detail.tmall.com/item.htm?id=543540772567&skuId=3296069173977&user_id=2944523978&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
131,"考试宝典2017浙江省职称计算机应用能力考试模块题库软件PPT 2007","19.00","8笔","//detail.tmall.com/item.htm?id=524674520912&skuId=4611686543101908816&user_id=2619810788&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
132,"税务师2017年注册税务师CTA注税考试视频课件习题库教材软件真题","340.00","6笔","//detail.tmall.com/item.htm?id=36348249796&skuId=3307717233508&user_id=1837077133&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
133,"2017年全国证券银行基金从业资格证考试题库真题包含91速过关押题","18.00","48笔","//detail.tmall.com/item.htm?id=522950471807&skuId=3285537464434&user_id=2641892500&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
134,"高顿2017年cma管理会计师网课视频题库赠财务决策财务报告教材","218.00","2笔","//detail.tmall.com/item.htm?id=545187496658&skuId=4611686563614884562&user_id=2145755694&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
135,"中大网校学习卡2017注册计量师资格考试视频课程题库通关精讲课件","440.00","2笔","//detail.tmall.com/item.htm?id=38183419907&skuId=3265130564061&user_id=2021423740&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
136,"会计网校2017年初级会计职称基础班考试视频教程课件课程机考题库","288.00","7笔","//detail.tmall.com/item.htm?id=38878998722&skuId=3475363415122&user_id=2085718532&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
137,"嗨学网2017年一级二级建造师一建二建视频课件押题库市政机电建筑","98.00","58笔","//detail.tmall.com/item.htm?id=544623585552&skuId=3282086836785&user_id=2586475582&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
138,"麻醉中级职称考试2017麻醉学主治医师考试宝典题库历年真题密押卷","90.00","38笔","//detail.tmall.com/item.htm?id=542953336410&skuId=3301141425827&user_id=2891596726&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
139,"940教育2017全国职称计算机应用能力模块题库考试软件真题包通过","6.00","95笔","//detail.tmall.com/item.htm?id=530880406168&skuId=4611686549307794072&user_id=2770818751&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
140,"广东省正副高 2017年全科医学高级职称考试宝典题库 副主任医师题","198.00","3笔","//detail.tmall.com/item.htm?id=524768895286&skuId=4611686543196283190&user_id=2619810788&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
141,"环球网校证券从业基金从业期货从业银行从业资格考试网课课件题库","480.00","2笔","//detail.tmall.com/item.htm?id=539627683122&skuId=3234153208732&user_id=2617191552&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
142,"2017招商银行春季校园柜员招聘考试笔试题库复习资料赠送历年真题","19.90","142笔","//detail.tmall.com/item.htm?id=545498009334&skuId=3301553797809&user_id=2680682840&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
143,"2017年药士初级药师课件中级主管药师视频中药师考试题库文都网校","380.00","9笔","//detail.tmall.com/item.htm?id=541136150803&skuId=3247265244582&user_id=2785901474&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
144,"2017文都网校主治医师口腔医学中级职称考试用书视频课件题库宝典","552.00","8笔","//detail.tmall.com/item.htm?id=543486061339&skuId=3434711018192&user_id=2904318325&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
145,"中公网校课程 2017年河南省直事业单位考试题库1000题-公基","660.00","1笔","//detail.tmall.com/item.htm?id=526428398372&skuId=4611686544855786276&user_id=2702313556&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
146,"中公网校 公务员 2017省考专项题库班 申论全科视频课程","750.00","1笔","//detail.tmall.com/item.htm?id=536000366118&skuId=4611686554427754022&user_id=2021423740&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
147,"文都网校2017主治医师考试口腔泌尿骨外科消化内全科视频课件题库","850.00","10笔","//detail.tmall.com/item.htm?id=546652793928&skuId=3305361656944&user_id=2556045250&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
148,"2017年中星睿典全国职称计算机考试真题库系统InterExcel任一模块","19.00","10笔","//detail.tmall.com/item.htm?id=532746603733&skuId=4611686551173991637&user_id=2900514931&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
149,"2017云考点会计从业资格证考试初级会计考试题库电算化软件视频","498.00","4笔","//detail.tmall.com/item.htm?id=536012421804&skuId=3199076036142&user_id=2809068705&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
150,"2017年证券银行基金期货从业资格考试题库软件包课件真题押题过","9.90","39笔","//detail.tmall.com/item.htm?id=538757128402&skuId=3218692445728&user_id=2945704581&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
151,"2017公安机关人民警察(中级)执法资格等级考试易考宝典/模拟题库","168.00","2笔","//detail.tmall.com/item.htm?id=532542419758&skuId=4611686550969807662&user_id=2757800133&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
152,"2017年计算机技术与软件考试(高级·系统架构设计师)易考宝典题库","198.00","1笔","//detail.tmall.com/item.htm?id=528211188589&skuId=4611686546638576493&user_id=2757800133&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
153,"2017年广东省住院医师规范化培训外科学规培结业考试题库宝典","98.00","4笔","//detail.tmall.com/item.htm?id=544646076291&skuId=3284773288947&user_id=2682103046&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
154,"【沪江网校】全国版会计从业资格辅导含题库 考试培训在线课程","911.00","1笔","//detail.tmall.com/item.htm?id=525052888554&skuId=3454122455352&user_id=850053028&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
155,"【沪江网校】全国版会计从业资格考试辅导含题库2017会计在线课程","1391.00","1笔","//detail.tmall.com/item.htm?id=527104093986&skuId=3311707893240&user_id=850053028&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
156,"2017年江苏省住院医师规范化培训考试内科一阶段规培结业题库宝典","98.00","25笔","//detail.tmall.com/item.htm?id=544578467538&skuId=3448834707601&user_id=2682103046&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
157,"嗨学网 2017年一级二级建造师视频一建二建课件押题库市政机电","48.00","14笔","//detail.tmall.com/item.htm?id=544895363374&skuId=3448655647682&user_id=2586475582&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
158,"题百分2017年银行/证券/基金/期货从业资格考试历年真押题库软件","16.00","1笔","//detail.tmall.com/item.htm?id=547097518325&skuId=3310617656900&user_id=2066934402&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
159,"【沪江网校】2017全国版会计从业资格辅导【含题库签约4月班】","1210.00","1笔","//detail.tmall.com/item.htm?id=527181391804&skuId=3481276166055&user_id=2515123855&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
160,"2017年文都网校主治医师大内科中级职称考试用书视频课件题库宝典","552.00","1笔","//detail.tmall.com/item.htm?id=543507023102&skuId=3270821677932&user_id=2904318325&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
161,"考试宝典2017版临床医学检验技术士/师/中级主管技师习题模拟题库","168.00","128笔","//detail.tmall.com/item.htm?id=527155707397&skuId=3172359528483&user_id=2716836258&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
162,"2017年医学技术职称临床医学检验三基考试宝典检验士医师护士题库","168.00","85笔","//detail.tmall.com/item.htm?id=540005550985&skuId=3252546624174&user_id=723535182&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
163,"中华会计网校2017注册会计师注会cpa机考无纸化模拟系统题库软件","162.00","162笔","//detail.tmall.com/item.htm?id=542125905805&skuId=3421203819622&user_id=3031847752&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
164,"2017住院医师规范化培训考试宝典题库辽宁江苏省浙江省广西山东省","168.00","375笔","//detail.tmall.com/item.htm?id=530182007059&skuId=3157553875268&user_id=2486565177&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
165,"考试宝典2017年康复医学治疗技术士/师/中级主管技师习题模拟题库","168.00","54笔","//detail.tmall.com/item.htm?id=527207225292&skuId=3137081784308&user_id=2716836258&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
166,"考试宝典2017安徽省职称计算机考试题库xp/word/ppt/excel2003/07","10.00","3笔","//detail.tmall.com/item.htm?id=528477734786&skuId=4611686546905122690&user_id=2629319858&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
167,"药学中级职称考试题库2017年主管药师历年真题模拟试卷解析军医版","24.00","65笔","//detail.tmall.com/item.htm?id=540187517675&skuId=4611686558614905579&user_id=2780083151&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
168,"泌尿外科学中级职称考试题库2017主治医师历年真题模拟试卷军医版","24.00","63笔","//detail.tmall.com/item.htm?id=539970322767&skuId=4611686558397710671&user_id=2780083151&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
169,"2017康复医学治疗技术初级师考试题库押题历年真题考前预测掌中宝","24.00","102笔","//detail.tmall.com/item.htm?id=528768923911&skuId=4611686547196311815&user_id=2629319858&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
170,"康复医学与治疗技术(士)考试题库 初级士2017人卫版练习题集试卷","24.00","50笔","//detail.tmall.com/item.htm?id=540557709164&skuId=4611686558985097068&user_id=2627558009&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
171,"骨外科学中级主治医师考试题库2017年人卫版骨科中级职称练习题集","24.00","46笔","//detail.tmall.com/item.htm?id=540488016296&skuId=4611686558915404200&user_id=2627558009&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
172,"2017年CFA考试题库真题答案特许金融分析师中文精读详解一级二级","32.00","49笔","//detail.tmall.com/item.htm?id=532675996992&skuId=3422119742608&user_id=2433110470&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
173,"2017年证券银行基金期货从业资格证考试题库软件91速过真题押题","18.00","46笔","//detail.tmall.com/item.htm?id=520100316608&skuId=3285149604212&user_id=2535824255&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
174,"中华会计网校2017注册会计师cpa注会视频课件网课题库实验通关班","1200.00","41笔","//detail.tmall.com/item.htm?id=541974686721&skuId=3255811193580&user_id=3031847752&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
175,"2017年证券从业资格证考试题库软件章节模拟过关真题押题","18.00","29笔","//detail.tmall.com/item.htm?id=536113778100&skuId=3318444252004&user_id=2895336974&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
176,"医学教育网2017年公卫执业医师执业助理医师考试视频题库网课课件","1332.00","21笔","//detail.tmall.com/item.htm?id=537647008014&skuId=3215896747141&user_id=909237366&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
177,"2017年初中高级全国专业技术人员职称计算机应用能力考试模块题库","10.00","48笔","//detail.tmall.com/item.htm?id=526334745816&skuId=4611686544762133720&user_id=2636319877&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
178,"建设工程教育网2017一级建造师 建工网校 一建考试视频课件题库","360.00","32笔","//detail.tmall.com/item.htm?id=537651871082&skuId=4611686556079258986&user_id=909237366&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
179,"2017年基金从业资格考试全套教材视频题库真题 私募/基础/法规","68.00","133笔","//detail.tmall.com/item.htm?id=529112242115&skuId=3187790034030&user_id=2433110470&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
180,"银行从业资格考试公共基础个人理财风险管理公司信贷款真题库视频","18.00","28笔","//detail.tmall.com/item.htm?id=541347861339&skuId=3413365582230&user_id=2636319877&cat_id=2&is_b=1&rn=897c44f3bcf8613e2ca31da074eee16d"
181,"2017年住院医师规范化培训考试宝典题库江苏省广东省山东省","168.00","21笔","//detail.tmall.com/item.htm?id=544732484126&skuId=3283466733566&user_id=2634734841&cat_id=2&is_b=1&rn=751dad423b2a531fd815d19247c72894"
182,"医学教育网2017初级药师视频职称题库考试宝典试题正规化培训课件","540.00","13笔","//detail.tmall.com/item.htm?id=545486331913&skuId=3455057478652&user_id=3107653559&cat_id=2&is_b=1&rn=751dad423b2a531fd815d19247c72894"
183,"未来教育2017年全国计算机等级考试二级C语言软件真题库电子题库","20.00","34笔","//detail.tmall.com/item.htm?id=545469189484&skuId=4611686563896577388&user_id=2535824255&cat_id=2&is_b=1&rn=751dad423b2a531fd815d19247c72894"
